CustomerID,AccountStatus,Age,CustomerTier,Gender,FirstName,LastName,CustomerSinceDate,City,StateProvince,Country,CountryISOCode,Latitude,Longitude,Name
16459,Active,45,Gold,F,Clinton,Cross,39736,Olympia,Washington,United States,USA,47.0378741,-122.9006951,Nunc Institute
16460,Active,43,Bronze,M,Everett,Becker,40634,Olympia,Washington,United States,USA,47.0378741,-122.9006951,Nunc Institute
16461,Active,45,Silver,M,Donna,Buchanan,39174,Olympia,Washington,United States,USA,47.0378741,-122.9006951,Nunc Institute
16462,Inactive,45,Gold,M,Janet,Emogene,38279,Olympia,Washington,United States,USA,47.0378741,-122.9006951,Nunc Institute
16463,Active,53,Bronze,M,Marshall,Robbin,40353,Olympia,Washington,United States,USA,47.0378741,-122.9006951,Nunc Institute
16464,Active,66,Bronze,F,Nathaniel,Albertha,38783,Olympia,Washington,United States,USA,47.0378741,-122.9006951,Nunc Institute
16465,Inactive,53,Gold,M,Beverly,Best,38694,Olympia,Washington,United States,USA,47.0378741,-122.9006951,Nunc Institute
16466,Active,41,Silver,F,Debra,Elna,38727,Olympia,Washington,United States,USA,47.0378741,-122.9006951,Nunc Institute
16467,PastDue,55,Bronze,M,Jon,Zaida,38165,Olympia,Washington,United States,USA,47.0378741,-122.9006951,Nunc Institute
16468,Active,42,Silver,F,Luis,Charlie,40140,Olympia,Washington,United States,USA,47.0378741,-122.9006951,Nunc Institute
16469,Active,28,PlatinumElite,F,Christina,Branch,40121,Olympia,Washington,United States,USA,47.0378741,-122.9006951,Nunc Institute
16470,PastDue,50,Gold,M,Rebecca,Filomena,39541,Olympia,Washington,United States,USA,47.0378741,-122.9006951,Nunc Institute
16471,Active,52,Gold,F,Corey,Ray,40430,Olympia,Washington,United States,USA,47.0378741,-122.9006951,Nunc Institute
16472,Inactive,41,Gold,M,Ernest,Dennis,39363,Olympia,Washington,United States,USA,47.0378741,-122.9006951,Nunc Institute
12974,Canceled,33,Bronze,M,Allan,Ardis,40500,Ontario,California,United States,USA,34.0739866,-117.6141457,Curae; Incorporated
12975,Active,53,Bronze,F,Alan,Moira,38080,Ontario,California,United States,USA,34.0739866,-117.6141457,Curae; Incorporated
11969,Active,34,Gold,F,Louise,Delma,38396,Orange,California,United States,USA,33.8036197,-117.8370041,Curae; Incorporated
15542,Canceled,64,Bronze,M,Andre,Flowers,40319,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15543,Active,53,Silver,F,Lori,Lucas,40781,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15544,PastDue,48,PlatinumElite,M,Tina,Brandee,39917,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15545,Active,60,Gold,F,Vincent,Adina,40449,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15546,Active,50,Silver,F,Raul,Quinn,40668,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15547,Active,45,Gold,M,Brandon,Shellie,39882,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15548,PastDue,43,Bronze,M,Clifford,Foley,38954,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15549,Active,45,Silver,F,Adam,Nathalie,40189,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15550,Active,45,Bronze,F,Margaret,Anabel,38528,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15551,Active,53,Platinum,M,Julie,Norris,38907,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15552,Active,66,Gold,M,Lewis,Leeann,40384,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15553,Active,53,Bronze,M,Alfredo,Vernell,39196,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15554,Active,41,Silver,F,Daniel,Reeves,38091,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15555,Inactive,55,Gold,F,Donald,Danette,39450,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15556,Active,42,Bronze,F,Martin,Josephina,38488,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15557,Active,28,Bronze,M,Derek,Debby,39511,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15558,Inactive,50,Gold,F,Jesse,Cotton,38460,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15559,Active,52,Silver,F,Jack,Nada,38941,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15560,PastDue,41,Bronze,F,Gregory,Ramos,38942,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15561,Active,48,Silver,F,Jordan,Vesta,40526,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15562,Active,40,PlatinumElite,F,Micheal,Luciana,39501,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15563,PastDue,51,Gold,M,Marcus,Gaynell,38139,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15564,Active,42,Gold,F,Jim,Kandi,38007,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15565,Inactive,44,Gold,M,Frederick,Conway,38011,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15566,Active,62,PlatinumElite,F,Beverly,Gillespie,39850,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15567,Active,54,Bronze,M,Sergio,Chandler,38453,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15568,Active,61,Gold,M,Tom,Tyler,40420,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15569,Active,54,PlatinumElite,F,Kurt,Jaqueline,39803,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15570,Active,34,Bronze,M,Ruth,Jacquline,38585,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15571,Inactive,74,Bronze,M,Gordon,Fowler,38084,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15572,Active,45,PlatinumElite,M,Janice,Cari,38046,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15573,Inactive,53,Gold,M,Kevin,Kendall,38023,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15574,Active,52,PlatinumElite,F,Bobby,Zona,38008,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15575,Active,55,Platinum,M,Rodney,Octavia,39693,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15576,PastDue,47,Platinum,M,Billy,Nelly,39852,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15577,Active,33,Bronze,M,Leslie,Lu,40527,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15578,Active,63,PlatinumElite,M,Sarah,Suzanna,40451,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15579,Active,38,Silver,F,Derrick,Baird,38825,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15580,Active,47,Bronze,M,Corey,Adkins,39175,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15581,Inactive,58,Bronze,F,Lisa,Lyndsey,38586,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15582,Canceled,62,Bronze,F,Cynthia,Carpenter,40113,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15583,Active,38,Bronze,M,Cory,Elda,38738,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15584,PastDue,33,Silver,F,Heather,Perry,39494,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15585,Active,55,Platinum,M,William,Davenport,38250,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15586,Inactive,44,Silver,F,Sean,Alpha,39400,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15587,Active,64,Gold,F,Paul,Danelle,38327,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15588,PastDue,39,Bronze,F,Julio,Hanna,40062,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15589,Active,53,Gold,M,Irene,Candi,40412,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15590,PastDue,44,Gold,F,Jared,Patton,39360,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Lobortis Foundation
15591,Active,55,Bronze,F,Joan,Sherita,39780,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15592,Inactive,40,Gold,M,Juan,Newton,39263,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15593,Active,55,Gold,M,Ron,Gilbert,39796,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15594,Active,33,Silver,F,Jessica,India,39271,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15595,Active,53,Bronze,F,Cheryl,Maya,39483,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15596,Active,35,Silver,F,Don,Woodward,39823,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15597,Active,55,Bronze,M,Lonnie,Gisela,38671,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15598,Active,55,Silver,F,Scott,Maryjane,39863,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15599,Active,47,Bronze,F,Tina,Tresa,40698,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15600,Canceled,72,Silver,M,Dan,Ariel,38881,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15601,Active,54,Silver,M,Elizabeth,Stephaine,39190,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15602,Active,48,Bronze,M,Dan,Marylee,40644,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15603,Active,58,PlatinumElite,M,Eduardo,Edythe,40236,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15604,PastDue,44,Platinum,M,Patricia,Odom,40401,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15605,Active,64,Silver,F,Kathleen,Felicita,38187,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15606,Active,53,Bronze,F,Cynthia,Bass,38390,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15607,Active,48,Gold,F,Teresa,Sherita,39226,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15608,Active,60,Gold,M,Gordon,Malissa,38553,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15609,Inactive,50,Bronze,M,Mark,Roman,38848,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15610,PastDue,45,Gold,M,Philip,Dedra,39099,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15611,PastDue,43,Bronze,F,Jose,Marilynn,38401,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15612,Inactive,45,Bronze,M,Edgar,Tangela,39657,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15613,Active,45,Gold,F,Cheryl,Terese,38432,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15614,Active,53,Gold,M,Alvin,Guerra,38633,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15615,Active,66,Silver,F,Ben,Andria,38193,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15616,Active,53,PlatinumElite,M,Herman,Sibyl,39006,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15617,Active,41,Gold,F,Hector,Marcelina,40330,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15618,Active,55,Silver,M,Virgil,Ivonne,39017,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15619,Active,42,Silver,F,Christina,Kline,38310,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15620,Active,28,Platinum,F,Lester,Burris,38771,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15621,Active,50,Silver,F,Wanda,Karol,40655,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15622,Canceled,52,Silver,M,Clarence,Lura,40343,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15623,Active,41,Platinum,M,Raymond,Maybelle,40516,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15624,Active,48,Bronze,F,Curtis,Preston,39683,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15625,Active,40,Silver,M,Nancy,Butler,39051,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
15626,Active,51,Silver,F,Jerry,Carman,38669,Oregon City,Oregon,United States,USA,45.3573429,-122.6067583,Non Luctus Limited
10643,Inactive,62,Gold,M,Bill,Burns,39990,Orlando,Florida,United States,USA,28.5747416,-81.3949264,Mauris Rhoncus Id LLC
10644,Active,54,PlatinumElite,M,Elmer,Hodges,38947,Orlando,Florida,United States,USA,28.5747416,-81.3949264,Mauris Rhoncus Id LLC
10645,Active,61,Bronze,M,Amy,Jacinta,39554,Orlando,Florida,United States,USA,28.5747416,-81.3949264,Mauris Rhoncus Id LLC
5274,Active,62,Gold,M,Johnnie,Henson,39810,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5275,Active,54,Bronze,F,Harold,Joelle,38600,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5276,Active,61,Silver,M,Edward,Suzy,38935,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5277,Inactive,54,Gold,M,Alberto,Asia,39300,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5278,Active,34,Bronze,F,Kathleen,Pope,40750,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5279,Active,74,Bronze,M,Steven,Estrella,40082,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5280,Inactive,45,Gold,M,Danny,Shepherd,38349,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5281,Active,53,Silver,M,Catherine,Lita,40487,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5282,PastDue,52,Bronze,F,Brenda,Cristi,39699,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5283,Active,55,Silver,M,Max,Zina,38264,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5284,Active,47,PlatinumElite,M,Linda,Mei,38412,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5285,PastDue,33,Gold,M,Mark,Zola,40785,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5286,Active,63,Gold,F,Bob,Robbin,39170,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5287,Inactive,38,Gold,M,Tony,Andrews,38146,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5288,Active,47,PlatinumElite,M,Terry,Mcdaniel,40130,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5289,Active,58,Bronze,M,Rene,Craft,40042,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5290,Active,62,Gold,F,Kurt,Kyung,39182,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5291,Active,38,PlatinumElite,F,Justin,Pamala,39652,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5292,Active,33,Bronze,M,Harold,Linette,38987,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5293,Inactive,55,Bronze,M,Mark,Cabrera,40898,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5294,Active,44,PlatinumElite,M,Kenneth,Oneill,38853,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5295,Inactive,64,Gold,M,Randy,Mckee,39587,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5296,Active,39,PlatinumElite,F,Earl,Louann,40194,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5297,Active,53,Platinum,M,Byron,Albina,39777,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5298,PastDue,44,Platinum,F,Terry,Michell,38279,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5299,Active,55,Bronze,F,Sarah,Cari,40325,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5300,Active,40,PlatinumElite,F,Tracy,Arleen,38804,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5301,Active,55,Silver,M,Reginald,Macias,39415,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5302,Active,33,Bronze,M,Judy,Myriam,39238,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5303,Inactive,53,Bronze,F,Guy,Brigette,38000,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5304,Canceled,35,Bronze,F,Alvin,Russo,39337,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5305,Active,55,Bronze,F,Kelly,Giselle,39457,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5306,PastDue,55,Silver,M,Cory,Copeland,38557,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5307,Active,47,Platinum,M,Stephen,Eden,38011,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5308,Inactive,72,Silver,M,Antonio,Hartman,39314,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5309,Active,54,Gold,F,Alexander,Elfriede,38679,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5310,PastDue,48,Bronze,F,Dan,Carmelita,38959,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5311,Active,58,Gold,M,Teresa,Lucienne,39005,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5312,PastDue,44,Gold,M,Marshall,Precious,38656,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5313,Active,64,Bronze,M,Dave,Robbin,40280,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5314,Inactive,53,Gold,M,Sidney,Pacheco,40891,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5315,Active,48,Gold,F,Freddie,Pennington,39087,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5316,Active,60,Silver,M,Allan,Sammie,38212,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5317,Active,50,Bronze,F,Susan,Mellissa,40752,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5318,Active,45,Silver,F,Rose,Retha,40022,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5319,Active,43,Bronze,F,Francisco,Precious,39799,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5320,Active,45,Silver,M,Andy,Roman,39291,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5321,Active,45,Bronze,M,Jessie,Salazar,38558,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5322,Canceled,53,Silver,F,Lonnie,Mueller,40167,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5323,Active,66,Silver,F,Raul,Lucretia,39384,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5324,Active,53,Bronze,F,Wanda,Nicolette,38189,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5325,Active,41,PlatinumElite,M,Travis,Nicholson,39556,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5326,PastDue,55,Platinum,M,Daniel,Horne,39941,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5327,Active,42,Silver,F,Hector,Hanna,40095,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5328,Active,28,Bronze,M,Ruby,Todd,40104,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5329,Active,50,Gold,M,Pedro,Page,38648,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5330,Active,52,Gold,F,Brian,Twyla,39990,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5331,Inactive,41,Bronze,M,Shirley,Joanie,38239,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5332,PastDue,48,Gold,M,Calvin,Meyers,40877,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5333,PastDue,40,Bronze,M,Gloria,Patton,38658,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5334,Inactive,51,Bronze,F,Jim,Garza,39767,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5335,Active,42,Gold,M,Rafael,Bonny,38439,Orleans,Loiret,France,FRA,47.9108329,1.9157977,Fringilla Porttitor Vulputate LLC
5483,Active,41,PlatinumElite,F,Perry,Wade,38208,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5484,Inactive,48,Gold,M,Armando,Chang,39697,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5485,Active,40,PlatinumElite,M,Bryan,Neal,39168,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5486,Active,51,Platinum,F,Craig,Zoila,40276,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5487,PastDue,42,Platinum,M,Milton,Ashton,40679,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5488,Active,44,Bronze,M,Catherine,Soledad,38104,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5489,Active,62,PlatinumElite,M,Lester,Ginny,39990,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5490,Active,54,Silver,M,Donna,Brooks,38816,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5491,Active,61,Bronze,M,Rebecca,York,40206,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5492,Inactive,54,Bronze,M,Janice,Louis,38508,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5493,Canceled,34,Bronze,F,Kurt,Nelly,39409,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5494,Active,74,Bronze,F,Brenda,Lorenza,39189,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5495,PastDue,45,Silver,F,Bryan,Kristal,40800,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5496,Active,53,Platinum,F,Eugene,Martinez,38684,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5497,Inactive,52,Silver,M,Rose,Dara,39410,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5498,Active,55,Gold,F,Eugene,Robertson,40808,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5499,PastDue,47,Bronze,M,Greg,Ashely,39845,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5500,Active,33,Gold,F,Frederick,Kimberely,40338,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5501,PastDue,63,Gold,F,Edgar,Roberson,38486,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5502,Active,38,Bronze,M,Eugene,Gregoria,39302,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5503,Inactive,47,Gold,F,Victor,Ashleigh,40464,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5504,Active,58,Gold,F,Harvey,Carma,40773,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5505,Active,62,Silver,M,Brandon,Wilcox,38161,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5506,Active,38,Bronze,F,Gordon,Velia,40275,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5507,Active,33,Silver,M,Andrea,Cantrell,39757,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5508,Active,55,Bronze,M,Denise,Asia,39012,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5509,Active,44,Silver,M,Steven,Maudie,40858,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5510,Active,64,Bronze,F,Sarah,Van,38724,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
5511,Canceled,39,Silver,M,Ernest,Roxane,40289,Orly,Val de Marne,France,FRA,48.7468342,2.4054748,Cursus Integer PC
3613,Active,53,Silver,F,Alexander,Roxann,40640,Ottawa,Ontario,Canada,CAN,45.364601,-75.2957574,Quam Pellentesque Habitant Inc.
3614,Active,64,PlatinumElite,M,Jon,Eun,38899,Ottawa,Ontario,Canada,CAN,45.3690909,-75.2934005,Quam Pellentesque Habitant Inc.
3615,Active,35,Gold,F,Theodore,Melony,38473,Ottawa,Ontario,Canada,CAN,45.3713325,-75.2784863,Quam Pellentesque Habitant Inc.
